RANK,PLAYER,GAMES,RUSHING_ATT,RUSHING_YDS,RUSHING_Y/ATT,RUSHING_YBCON,RUSHING_YBCON/ATT,RUSHING_YACON,RUSHING_YACON/ATT,RUSHING_BRKTKL,RUSHING_TK_LOSS,RUSHING_TK_LOSS_YDS,RUSHING_LNG_TD,BIG_RUSH_PLAYS_10+_YDS,BIG_RUSH_PLAYS_20+_YDS,BIG_RUSH_PLAYS_30+_YDS,BIG_RUSH_PLAYS_40+_YDS,BIG_RUSH_PLAYS_50+_YDS,BIG_RUSH_PLAYS_LNG,RECEIVING_REC,RECEIVING_TGT,RECEIVING_RZ_TGT,RECEIVING_YACON,RUSHING_TD,RECEIVING_Y/R,RECEIVING_TD,MISC_FL,MISC_FPTS
42,Rachaad White,1,11,22.0,2.0,5.0,0.5,17,1.5,1,1,-1.0,0,0,0,0,0,0,7,5,5,1,8,0.0,5.2,0.0,0.0,4.8
43,Leonard Fournette,1,10,28.0,2.8,12.0,1.2,16,1.6,0,2,-2.0,0,0,0,0,0,0,7,4,4,0,8,0.0,4.8,0.0,0.0,4.7
44,Joshua Kelley,1,9,45.0,5.0,27.0,3.0,18,2.0,0,0,0.0,0,1,0,0,0,0,12,1,2,0,0,0.0,1.0,0.0,0.0,4.6
45,Alexander Mattison,1,8,38.0,4.8,25.0,3.1,13,1.6,0,0,0.0,0,1,0,0,0,0,12,1,1,0,5,0.0,7.0,0.0,0.0,4.5
46,Zonovan Knight,1,8,27.0,3.4,15.0,1.9,12,1.5,0,2,-4.0,0,1,0,0,0,0,19,2,3,0,0,0.0,8.5,0.0,0.0,4.4
47,Dalvin Cook,1,9,27.0,3.0,10.0,1.1,17,1.9,0,2,-2.0,0,0,0,0,0,0,9,2,3,0,4,0.0,8.5,0.0,0.0,4.4
48,Royce Freeman,1,7,19.0,2.7,17.0,2.4,2,0.3,0,0,0.0,0,0,0,0,0,0,5,3,5,0,3,0.0,6.7,0.0,0.0,3.9
49,Jordan Wilkins,1,6,23.0,3.8,21.0,3.5,2,0.3,0,0,0.0,0,0,0,0,0,0,7,2,2,1,6,0.0,7.0,0.0,0.0,3.7
50,David Montgomery,1,6,24.0,4.0,20.0,3.3,4,0.7,0,0,0.0,0,0,0,0,0,0,9,2,3,0,4,0.0,6.0,0.0,0.0,3.6
51,D'Onta Foreman,1,13,35.0,2.7,12.0,0.9,23,1.8,0,2,-3.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,3.5
52,Jonathan Williams,1,9,30.0,3.3,8.0,0.9,22,2.4,0,1,-1.0,0,1,0,0,0,0,12,3,5,0,0,0.0,1.0,0.0,0.0,3.3
53,Julius Chestnut,1,4,-1.0,-0.3,-2.0,-0.5,1,0.3,0,2,-3.0,0,0,0,0,0,0,1,1,1,0,9,0.0,33.0,0.0,0.0,3.2
54,Corey Clement,1,7,32.0,4.6,28.0,4.0,4,0.6,0,0,0.0,0,1,0,0,0,0,12,0,1,0,0,0.0,0.0,0.0,0.0,3.2
55,Brandon Bolden,1,8,32.0,4.0,20.0,2.5,12,1.5,0,0,0.0,0,1,0,0,0,0,10,0,0,0,0,0.0,0.0,0.0,0.0,3.2
56,Khalil Herbert,1,5,31.0,6.2,13.0,2.6,18,3.6,0,0,0.0,0,1,0,0,0,0,15,0,0,0,0,0.0,0.0,0.0,0.0,3.1
57,Jonathan Ward,1,4,26.0,6.5,17.0,4.3,9,2.3,0,1,-3.0,0,2,0,0,0,0,12,1,1,1,0,0.0,4.0,0.0,0.0,3.0
58,Larry Rountree III,1,10,15.0,1.5,5.0,0.5,10,1.0,0,2,-5.0,0,0,0,0,0,0,5,1,1,0,3,0.0,13.0,0.0,0.0,2.8
59,Dare Ogunbowale,1,7,21.0,3.0,17.0,2.4,4,0.6,0,1,-1.0,0,0,0,0,0,0,9,2,3,1,0,0.0,2.0,0.0,0.0,2.5
60,Eno Benjamin,1,2,10.0,5.0,7.0,3.5,3,1.5,0,0,0.0,0,0,0,0,0,0,8,1,1,0,2,0.0,9.0,0.0,0.0,1.9
61,James Cook,1,2,18.0,9.0,0.0,0.0,0,0.0,0,0,0.0,0,1,0,0,0,0,11,0,0,0,0,0.0,0.0,0.0,0.0,1.8
62,Kenneth Gainwell,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,2,2,0,4,0.0,8.5,0.0,0.0,1.7
63,Joe Mixon,1,2,12.0,6.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,7,0,0,0,0,0.0,0.0,0.0,0.0,1.2
64,Rex Burkhead,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,3,5,1,0,0.0,3.3,0.0,0.0,1.0
65,Patrick Taylor Jr.,1,5,10.0,2.0,4.0,0.8,6,1.2,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,1.0
66,Deon Jackson,1,3,10.0,3.3,6.0,2.0,4,1.3,0,0,0.0,0,0,0,0,0,0,4,0,0,0,0,0.0,0.0,0.0,0.0,1.0
67,Gary Brightwell,1,5,9.0,1.8,6.0,1.2,3,0.6,0,1,-2.0,0,0,0,0,0,0,6,0,0,0,0,0.0,0.0,0.0,0.0,0.9
68,Jerome Ford,1,5,9.0,1.8,0.0,0.0,9,1.8,0,1,-4.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.9
69,Kyle Juszczyk,1,1,9.0,9.0,1.0,1.0,8,8.0,0,0,0.0,0,0,0,0,0,0,9,0,0,0,0,0.0,0.0,0.0,0.0,0.9
70,Salvon Ahmed,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,8.0,0.0,0.0,0.8
71,Reggie Gilliam,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,1,0,0.0,7.0,0.0,0.0,0.7
72,Godwin Igwebuike,1,3,4.0,1.3,0.0,0.0,0,0.0,0,1,-3.0,0,0,0,0,0,0,4,1,1,0,0,0.0,3.0,0.0,0.0,0.7
73,Kyren Williams,1,2,6.0,3.0,3.0,1.5,3,1.5,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.6
74,Boston Scott,1,2,6.0,3.0,4.0,2.0,2,1.0,0,1,-2.0,0,0,0,0,0,0,8,0,1,0,0,0.0,0.0,0.0,0.0,0.6
75,Adam Prentice,1,1,2.0,2.0,0.0,0.0,2,2.0,0,0,0.0,0,0,0,0,0,0,2,1,1,0,2,0.0,4.0,0.0,0.0,0.6
76,Michael Carter,1,1,2.0,2.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,2,3,1,0,0.0,1.5,0.0,0.0,0.5
77,Tyrion Davis-Price,1,1,5.0,5.0,2.0,2.0,3,3.0,0,0,0.0,0,0,0,0,0,0,5,0,0,0,0,0.0,0.0,0.0,0.0,0.5
78,Derek Watt,1,1,3.0,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
79,Devin Singletary,1,1,3.0,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
80,Ronald Jones II,1,1,3.0,3.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,3,0,0,0,0,0.0,0.0,0.0,0.0,0.3
81,Gus Edwards,1,3,2.0,0.7,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,2,0,0,0,0,0.0,0.0,0.0,0.0,0.2
82,Bryant Koback,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
83,Ke'Shawn Vaughn,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
84,Keith Smith,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
85,Jaret Patterson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
86,Trayveon Williams,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
87,Raheem Blackshear,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,1,1,0,0,0.0,-1.0,0.0,0.0,-0.1
88,Kareem Hunt,1,2,0.0,0.0,-1.0,-0.5,1,0.5,0,1,-4.0,0,0,0,0,0,0,4,1,1,0,0,0.0,-1.0,0.0,0.0,-0.1
89,Keaontay Ingram,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
90,Chris Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
91,Trey Sermon,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
92,J.J. Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
93,Tyler Badie,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
94,Ty Chandler,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
95,Ronnie Rivers,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
96,Kevin Harris,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
97,Darrynton Evans,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
98,Khari Blasingame,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
99,Antonio Gibson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
100,Jermar Jefferson,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
101,Nyheim Hines,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
102,Jonathan Taylor,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
103,Dameon Pierce,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
104,D'Ernest Johnson,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
105,Demetric Felton Jr.,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
106,Elijah Mitchell,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
107,Trestan Ebner,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
108,Alec Ingold,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,1,0,0,0.0,0.0,0.0,0.0,0.0
109,Samaje Perine,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
110,Patrick Ricard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
111,Justice Hill,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
112,Breece Hall,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
113,Ameer Abdullah,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
114,Mike Boone,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
115,Zamir White,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
116,Avery Williams,1,1,-2.0,-2.0,0.0,0.0,0,0.0,0,1,-2.0,0,0,0,0,0,0,0,1,1,1,0,0.0,2.0,0.0,0.0,0.0
117,Marlon Mack,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
118,Craig Reynolds,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
119,Pierre Strong Jr.,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
120,C.J. Ham,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
121,Javonte Williams,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
122,Travis Homer,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
123,Qadree Ollison,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
124,Rico Dowdle,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
125,Tony Pollard,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
126,Michael Burton,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
127,Clyde Edwards-Helaire,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
128,Trenton Cannon,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
129,Derrick Henry,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
130,Kene Nwangwu,1,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
131,Troy Hairston II,0,0,0.0,0.0,0.0,0.0,0,0.0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,7.0,0.0,0.0,0.0
